,0,1,2,3,4,5,6,7,8,9
0,-2.7110299988324016,0.6433819951803805,-0.11851764594482006,0.43486130564975556,-3.3469653726237425,0.5012430058112776,8.16904248943132,1.026742242000462,1.3545592269255735,0.4572836407554908
1,-0.19175137667815534,0.5910582513790913,0.33353228239690225,0.444684973415933,-3.066321090008728,0.5260642746750211,9.336234503211358,1.092354135017369,2.690795820568468,0.46221492594562275
2,2.2707416349834375,0.5822012206824072,-0.1978357235769579,0.4427686231379819,-1.8439440091326276,0.347219163758584,9.200958162557953,1.1006398675417606,2.367212287577587,0.4478786834413499
3,3.2664068693136983,0.6073731250055359,-0.5923476652048976,0.42494338131414705,-0.44349337319047777,0.2805528119261255,7.518410324487945,1.1010736630568794,2.21164195012463,0.4526647379410078
4,5.046591964548668,0.6600578268261073,1.7142392544830898,0.4455837038060922,-0.08778760273855823,0.35138497955905407,6.714472214836746,1.0025512730170796,2.901739794912004,0.46801507328821296
5,5.087014272574493,0.7732273985850375,2.0052188774052127,0.44414549230193473,1.5076057950400923,0.5572809865220516,6.230141476119115,0.9052492009960232,1.6029751176540685,0.4531912110803604
6,5.407443157715477,0.8770390183970729,1.0739957681045098,0.4487424235809825,2.970888620038181,0.6233059754611505,5.888620759342871,0.7820932356720108,0.14117825433160647,0.33064928065344257
7,4.612359988572194,0.7703178401190567,-0.5121687452140122,0.6132057646087977,4.975084236368872,0.7298678047073084,6.048142683155788,0.7963557675008811,-0.7666587619308984,0.32726512939979446
8,4.033127362256579,0.7060105455895711,-1.9186808003789224,0.8211401397794988,6.169999725246811,0.777849795353832,6.918522634857993,0.9043259894307033,-0.6497873040068214,0.3134819053321726
9,3.0985312773782425,0.5109734834857207,-4.726873852516604,0.9093189048245831,6.429911935912429,0.7785008942136851,6.184887078998287,0.8862598618362637,-0.46618784408153147,0.32953902340832225
10,2.9571563651583688,0.5106032334637687,-6.599263797888426,0.937416948847829,5.825754999008694,0.7433110024035766,6.166161695431498,0.7818892779716349,-0.77719175124912,0.3189464639709977
11,1.2798051304214653,0.48595923565814,-7.53678999162446,0.9624863549763455,3.497069830274171,0.6525017925594572,5.225057731576186,0.6769171476121799,-0.39861847236238646,0.3404505687360456
12,-1.8227175913204974,0.5695793789455724,-8.103373506282594,0.9253661336422656,0.4477984724691453,0.7402407288786885,4.3212107688601975,0.5759182148717149,0.02489514546311966,0.38277507141197864
13,-3.8780118974781885,0.6590381005144081,-7.0845876357729765,0.9173721420737011,-2.9206204573802097,0.8287186601364014,2.282090339590326,0.4927226972387918,0.8703034881141036,0.46708006874001884
14,-5.063956791059923,0.849537785208879,-5.167086360601161,0.8824979243683239,-5.87062789897999,0.9448612821510088,1.0242078909546137,0.4773303676027122,1.4005337918405303,0.49345368327746336
15,-6.863706929424467,1.050039812737674,-3.1251352024160894,0.707877926790537,-7.226221307764007,1.0227110470532126,-1.0835701747048176,0.33193043396460714,2.5789268095660134,0.49374172019293994
16,-8.38844115623786,1.1667349614386973,-2.332698464011571,0.5354110236465838,-7.9636553346016115,0.9875712521060053,-1.10532826352582,0.30927929761902007,3.8512337647279082,0.4954235993896337
17,-9.081344004433163,1.1307374254765044,-0.4114348400381118,0.2789196273851496,-7.891423327052536,0.9528324648597016,-1.8539363788556784,0.31051803108920234,3.3867376010231,0.4953238707747903
18,-8.851269587203205,1.0804638125621333,-0.4101628312179173,0.26073493306763,-4.569594959061902,0.8521139338280522,-1.5278742934464162,0.2967588829191277,2.6321367440095855,0.4825150468560839
19,-9.289551977500707,1.104061682758914,-0.7274342409775159,0.25057229098249983,-1.2196270576539803,0.7549562667256209,0.22155682547023048,0.3214589304621656,1.228830540805319,0.46030418773200055
20,-8.648012945636196,1.0904701394371783,-0.5122460237487303,0.28242335156938775,1.7597970124928963,0.7679808851383129,1.050737711531724,0.37693730649742574,-0.45818655924691143,0.3776417511490114
21,-6.938023165793226,0.9447027237834185,0.20450101279806177,0.2345868138480179,5.549009920792969,0.8934313375117608,2.1360876580185106,0.4490069062736982,-0.6883295034940318,0.24726572504257094
22,-4.991963324914792,0.7309888170887954,-0.43891981415072223,0.26191071072517313,9.044634383086816,1.257998820191852,3.3484488845526528,0.5672713556050881,-0.06595035189135956,0.27403148091536683
23,-3.8133333047370854,0.6211084611387944,-1.233876429513856,0.26932179731141287,9.855513054506133,1.3534666521338874,4.591663969126785,0.5964825111700909,0.5238812865094644,0.2741324392124898
24,-2.8566383191125055,0.42065310128660965,-1.7991225589722148,0.3021505605627851,10.591806435502775,1.3845503835376187,4.937665274124043,0.5858796818028278,0.6413917421978965,0.2585146218766393
25,-1.6526400445103206,0.3554265580257307,-2.321410759915068,0.30428294999863537,11.606732703090472,1.5178505125844137,5.245410751731185,0.6559272194686251,0.7600308283953439,0.27725978140306695
26,-0.048238792526831276,0.34379351136335135,-2.2701266732407532,0.3157863441400846,12.025692928941965,1.4532763298347318,5.304670660257784,0.720821898353222,-0.009642050937941349,0.3635523014069804
27,0.8297842088788343,0.35752390357508407,-1.7039145048322268,0.3001061424238142,11.065136473162056,1.3308972679537994,5.493679706588637,0.7783467660884854,-1.964731701793312,0.5653535081808779
28,0.8056932643017944,0.3874082954578889,-0.7345960261265816,0.22951529427602088,8.2894950612895,1.1961337148507505,4.84780778378024,0.7341684016525178,-3.9433084187771783,0.6390950492271381
29,1.7928697615300848,0.3737590473015368,-0.4717595253879381,0.24912364367005801,6.1320521269185235,0.9999150632313301,5.238322950805667,0.6889800731052705,-4.995599208642858,0.6742133238753908
30,1.840357039821754,0.39498685651542054,-0.5723508672433297,0.40743504895197735,4.171564412438613,0.8190441429386643,4.910667064651193,0.6212518792766433,-5.819376352214505,0.7022748899334043
31,0.5869694951846327,0.36388101803806433,-0.6329938905537347,0.4058887578532761,-0.2853654291435248,0.6252952684283131,3.810279673120931,0.5776130899530458,-6.187063434582285,0.7427352814134608
32,-0.4686734641470025,0.3752262223528426,-0.28001573922153966,0.4025183824553579,-3.295026585452945,0.6501969112818741,1.3286592449401269,0.6438985363567062,-5.6888463856195415,0.7145128969414002
33,-1.545212834800651,0.3851240277272375,-1.0220250546419152,0.4016231134786567,-5.073538085810441,0.8353418645964421,-0.9081692438391542,0.6987142260949509,-3.8405284706273335,0.6026974541810194
34,-1.1450941557519911,0.34856779912541985,-1.375051741870692,0.41657776246559464,-6.476858819921745,0.8842797222388672,-4.401243245620208,0.8814277061870375,-3.0423569664718286,0.5108911086294989
35,0.12367343183669277,0.40332357089547805,-0.7291107989084367,0.4205131544123651,-7.1379329099342215,0.9120707988503299,-7.520199212494418,0.9879568758206859,-3.0427001696348555,0.5101831895787243
36,0.5215315075777482,0.4220983836575137,1.0207593050120067,0.4278246549682776,-6.032615790681888,0.7623616255372678,-8.458790350791645,1.024554485058843,-3.6634275645980097,0.5790927104956097
37,0.836109919272161,0.4283891333748752,1.5115805248522918,0.48257218315153433,-4.878011165729106,0.6401141299441124,-8.335325578439239,1.0112879022918522,-4.162622310825697,0.6431899448752152
38,2.517358289085223,0.47962369735837596,2.3295699530312675,0.5253879063772081,-2.4225572839543474,0.6227221285243068,-7.207362485119404,0.9817739703653795,-5.0662714430561095,0.7062187806244651
39,3.0850397393672324,0.4432116214490649,4.002651899093053,0.7164432593581453,0.5929811267871798,0.5597639152849693,-5.945837382302983,0.8372025793259346,-5.747863199709542,0.7149955468193683
40,2.6821292181521983,0.4065955708875417,5.102601937685591,0.9643807002878821,1.992646355921579,0.5310135979450306,-3.0745376527285373,0.5821640683663916,-5.578438356844515,0.6526366278354154
41,1.8623870864280434,0.4091300920435048,6.113315350496578,1.1129315436315506,2.9789767369318554,0.5251470653204606,-2.089216284138473,0.5222175726988868,-4.194390814409559,0.5687813801871985
42,1.3538972144829131,0.41960011073615805,9.198906950285703,1.2855026917478543,3.456803849827139,0.5239324201131934,-2.860936196534567,0.6565320505521138,-3.4452089749603942,0.6094851891402072
43,0.9288043972870241,0.3797225343742495,10.181756722183337,1.313295834098728,3.6300371952117416,0.5206075399216601,-3.831772738125636,0.7247589604186154,-2.679016646648762,0.6311724730149778
44,0.4557536420865915,0.46279227953751656,10.834245898424513,1.2786382704271615,1.4948007501847371,0.4494403887799618,-3.899573804195313,0.7353261647677724,-1.6421523981925645,0.5353924183918101
